set_id,item,file,family,width_ms,speaker,generator,key_left,key_right,boundary_sample,boundary_ms,boundary_phase_ms,level_gain,raw_peak,clipped
in00217,D_BF_w160,in00217__D_BF_w160.wav,D,160,LA_0036,none,LA_E_1039348,LA_E_7969213,23336,1458.5,18.5,1.0,0.40585,False
in00217,S_BF_w160,in00217__S_BF_w160.wav,S,160,LA_0036,none,LA_E_1039348,LA_E_7969213,23336,1458.5,18.5,0.919886,0.45584,False
in00218,P_BF,in00218__P_BF.wav,P,0,LA_0038,none,LA_E_7876927,LA_E_6093636,22333,1395.8125,15.8125,1.0,0.47125,False
in00218,C_BF_w0,in00218__C_BF_w0.wav,C,0,LA_0038,none,LA_E_7876927,LA_E_6093636,22333,1395.8125,15.8125,1.0,0.47125,False
in00218,D_BF_w0,in00218__D_BF_w0.wav,D,0,LA_0038,none,LA_E_7876927,LA_E_6093636,22333,1395.8125,15.8125,1.0,0.47125,False
in00218,S_BF_w0,in00218__S_BF_w0.wav,S,0,LA_0038,none,LA_E_7876927,LA_E_6093636,22333,1395.8125,15.8125,3.981072,0.01045,False
in00218,C_BF_w20,in00218__C_BF_w20.wav,C,20,LA_0038,none,LA_E_7876927,LA_E_6093636,22333,1395.8125,15.8125,1.0,0.47125,False
in00218,D_BF_w20,in00218__D_BF_w20.wav,D,20,LA_0038,none,LA_E_7876927,LA_E_6093636,22333,1395.8125,15.8125,1.0,0.47125,False
in00218,S_BF_w20,in00218__S_BF_w20.wav,S,20,LA_0038,none,LA_E_7876927,LA_E_6093636,22333,1395.8125,15.8125,3.981072,0.01045,False
in00218,C_BF_w60,in00218__C_BF_w60.wav,C,60,LA_0038,none,LA_E_7876927,LA_E_6093636,22333,1395.8125,15.8125,1.0,0.47125,False
in00218,D_BF_w60,in00218__D_BF_w60.wav,D,60,LA_0038,none,LA_E_7876927,LA_E_6093636,22333,1395.8125,15.8125,1.0,0.47125,False
in00218,S_BF_w60,in00218__S_BF_w60.wav,S,60,LA_0038,none,LA_E_7876927,LA_E_6093636,22333,1395.8125,15.8125,3.981072,0.01045,False
in00218,C_BF_w160,in00218__C_BF_w160.wav,C,160,LA_0038,none,LA_E_7876927,LA_E_6093636,22333,1395.8125,15.8125,1.0,0.47125,False
in00218,D_BF_w160,in00218__D_BF_w160.wav,D,160,LA_0038,none,LA_E_7876927,LA_E_6093636,22333,1395.8125,15.8125,1.0,0.47125,False
in00218,S_BF_w160,in00218__S_BF_w160.wav,S,160,LA_0038,none,LA_E_7876927,LA_E_6093636,22333,1395.8125,15.8125,3.981072,0.01045,False
in00219,P_BF,in00219__P_BF.wav,P,0,LA_0032,none,LA_E_7531986,LA_E_1244665,20347,1271.6875,11.6875,1.0,0.35666,False
in00219,C_BF_w0,in00219__C_BF_w0.wav,C,0,LA_0032,none,LA_E_7531986,LA_E_1244665,20347,1271.6875,11.6875,1.0,0.35666,False
in00219,D_BF_w0,in00219__D_BF_w0.wav,D,0,LA_0032,none,LA_E_7531986,LA_E_1244665,20347,1271.6875,11.6875,1.0,0.35666,False
in00219,S_BF_w0,in00219__S_BF_w0.wav,S,0,LA_0032,none,LA_E_7531986,LA_E_1244665,20347,1271.6875,11.6875,0.908239,0.34256,False
in00219,C_BF_w20,in00219__C_BF_w20.wav,C,20,LA_0032,none,LA_E_7531986,LA_E_1244665,20347,1271.6875,11.6875,1.0,0.35666,False
in00219,D_BF_w20,in00219__D_BF_w20.wav,D,20,LA_0032,none,LA_E_7531986,LA_E_1244665,20347,1271.6875,11.6875,1.0,0.35666,False
in00219,S_BF_w20,in00219__S_BF_w20.wav,S,20,LA_0032,none,LA_E_7531986,LA_E_1244665,20347,1271.6875,11.6875,0.908239,0.34256,False
in00219,C_BF_w60,in00219__C_BF_w60.wav,C,60,LA_0032,none,LA_E_7531986,LA_E_1244665,20347,1271.6875,11.6875,1.0,0.35666,False
in00219,D_BF_w60,in00219__D_BF_w60.wav,D,60,LA_0032,none,LA_E_7531986,LA_E_1244665,20347,1271.6875,11.6875,1.0,0.35666,False
in00219,S_BF_w60,in00219__S_BF_w60.wav,S,60,LA_0032,none,LA_E_7531986,LA_E_1244665,20347,1271.6875,11.6875,0.908239,0.34256,False
in00219,C_BF_w160,in00219__C_BF_w160.wav,C,160,LA_0032,none,LA_E_7531986,LA_E_1244665,20347,1271.6875,11.6875,1.0,0.35666,False
in00219,D_BF_w160,in00219__D_BF_w160.wav,D,160,LA_0032,none,LA_E_7531986,LA_E_1244665,20347,1271.6875,11.6875,1.0,0.35666,False
in00219,S_BF_w160,in00219__S_BF_w160.wav,S,160,LA_0032,none,LA_E_7531986,LA_E_1244665,20347,1271.6875,11.6875,0.908239,0.34256,False
in00220,P_BF,in00220__P_BF.wav,P,0,LA_0046,none,LA_E_6666104,LA_E_6822537,31073,1942.0625,2.0625,1.0,0.82919,False
in00220,C_BF_w0,in00220__C_BF_w0.wav,C,0,LA_0046,none,LA_E_6666104,LA_E_6822537,31073,1942.0625,2.0625,1.0,0.82919,False
in00220,D_BF_w0,in00220__D_BF_w0.wav,D,0,LA_0046,none,LA_E_6666104,LA_E_6822537,31073,1942.0625,2.0625,1.0,0.82919,False
in00220,S_BF_w0,in00220__S_BF_w0.wav,S,0,LA_0046,none,LA_E_6666104,LA_E_6822537,31073,1942.0625,2.0625,1.187666,0.54065,False
in00220,C_BF_w20,in00220__C_BF_w20.wav,C,20,LA_0046,none,LA_E_6666104,LA_E_6822537,31073,1942.0625,2.0625,1.0,0.82919,False
in00220,D_BF_w20,in00220__D_BF_w20.wav,D,20,LA_0046,none,LA_E_6666104,LA_E_6822537,31073,1942.0625,2.0625,1.0,0.82919,False
in00220,S_BF_w20,in00220__S_BF_w20.wav,S,20,LA_0046,none,LA_E_6666104,LA_E_6822537,31073,1942.0625,2.0625,1.187666,0.54065,False
in00220,C_BF_w60,in00220__C_BF_w60.wav,C,60,LA_0046,none,LA_E_6666104,LA_E_6822537,31073,1942.0625,2.0625,1.0,0.82919,False
in00220,D_BF_w60,in00220__D_BF_w60.wav,D,60,LA_0046,none,LA_E_6666104,LA_E_6822537,31073,1942.0625,2.0625,1.0,0.82919,False
in00220,S_BF_w60,in00220__S_BF_w60.wav,S,60,LA_0046,none,LA_E_6666104,LA_E_6822537,31073,1942.0625,2.0625,1.187666,0.54065,False
in00220,C_BF_w160,in00220__C_BF_w160.wav,C,160,LA_0046,none,LA_E_6666104,LA_E_6822537,31073,1942.0625,2.0625,1.0,0.82919,False
in00220,D_BF_w160,in00220__D_BF_w160.wav,D,160,LA_0046,none,LA_E_6666104,LA_E_6822537,31073,1942.0625,2.0625,1.0,0.82919,False
in00220,S_BF_w160,in00220__S_BF_w160.wav,S,160,LA_0046,none,LA_E_6666104,LA_E_6822537,31073,1942.0625,2.0625,1.187666,0.54065,False
in00221,P_BF,in00221__P_BF.wav,P,0,LA_0047,none,LA_E_1300127,LA_E_5378243,28849,1803.0625,3.0625,1.0,0.61438,False
in00221,C_BF_w0,in00221__C_BF_w0.wav,C,0,LA_0047,none,LA_E_1300127,LA_E_5378243,28849,1803.0625,3.0625,1.0,0.61438,False
in00221,D_BF_w0,in00221__D_BF_w0.wav,D,0,LA_0047,none,LA_E_1300127,LA_E_5378243,28849,1803.0625,3.0625,1.0,0.61438,False
in00221,S_BF_w0,in00221__S_BF_w0.wav,S,0,LA_0047,none,LA_E_1300127,LA_E_5378243,28849,1803.0625,3.0625,2.165207,0.61438,False
in00221,C_BF_w20,in00221__C_BF_w20.wav,C,20,LA_0047,none,LA_E_1300127,LA_E_5378243,28849,1803.0625,3.0625,1.0,0.61438,False
in00221,D_BF_w20,in00221__D_BF_w20.wav,D,20,LA_0047,none,LA_E_1300127,LA_E_5378243,28849,1803.0625,3.0625,1.0,0.61438,False
in00221,S_BF_w20,in00221__S_BF_w20.wav,S,20,LA_0047,none,LA_E_1300127,LA_E_5378243,28849,1803.0625,3.0625,2.165207,0.61438,False
in00221,C_BF_w60,in00221__C_BF_w60.wav,C,60,LA_0047,none,LA_E_1300127,LA_E_5378243,28849,1803.0625,3.0625,1.0,0.61438,False
in00221,D_BF_w60,in00221__D_BF_w60.wav,D,60,LA_0047,none,LA_E_1300127,LA_E_5378243,28849,1803.0625,3.0625,1.0,0.61438,False
in00221,S_BF_w60,in00221__S_BF_w60.wav,S,60,LA_0047,none,LA_E_1300127,LA_E_5378243,28849,1803.0625,3.0625,2.165207,0.61438,False
in00221,C_BF_w160,in00221__C_BF_w160.wav,C,160,LA_0047,none,LA_E_1300127,LA_E_5378243,28849,1803.0625,3.0625,1.0,0.61438,False
in00221,D_BF_w160,in00221__D_BF_w160.wav,D,160,LA_0047,none,LA_E_1300127,LA_E_5378243,28849,1803.0625,3.0625,1.0,0.61438,False
in00221,S_BF_w160,in00221__S_BF_w160.wav,S,160,LA_0047,none,LA_E_1300127,LA_E_5378243,28849,1803.0625,3.0625,2.165207,0.61438,False
in00222,P_BF,in00222__P_BF.wav,P,0,LA_0022,none,LA_E_2176801,LA_E_1288354,30390,1899.375,19.375,1.0,0.61273,False
in00222,C_BF_w0,in00222__C_BF_w0.wav,C,0,LA_0022,none,LA_E_2176801,LA_E_1288354,30390,1899.375,19.375,1.0,0.61273,False
in00222,D_BF_w0,in00222__D_BF_w0.wav,D,0,LA_0022,none,LA_E_2176801,LA_E_1288354,30390,1899.375,19.375,1.0,0.61273,False
in00222,S_BF_w0,in00222__S_BF_w0.wav,S,0,LA_0022,none,LA_E_2176801,LA_E_1288354,30390,1899.375,19.375,1.08049,0.45551,False
in00222,C_BF_w20,in00222__C_BF_w20.wav,C,20,LA_0022,none,LA_E_2176801,LA_E_1288354,30390,1899.375,19.375,1.0,0.61273,False
in00222,D_BF_w20,in00222__D_BF_w20.wav,D,20,LA_0022,none,LA_E_2176801,LA_E_1288354,30390,1899.375,19.375,1.0,0.61273,False
in00222,S_BF_w20,in00222__S_BF_w20.wav,S,20,LA_0022,none,LA_E_2176801,LA_E_1288354,30390,1899.375,19.375,1.08049,0.45551,False
in00222,C_BF_w60,in00222__C_BF_w60.wav,C,60,LA_0022,none,LA_E_2176801,LA_E_1288354,30390,1899.375,19.375,1.0,0.61273,False
in00222,D_BF_w60,in00222__D_BF_w60.wav,D,60,LA_0022,none,LA_E_2176801,LA_E_1288354,30390,1899.375,19.375,1.0,0.61273,False
in00222,S_BF_w60,in00222__S_BF_w60.wav,S,60,LA_0022,none,LA_E_2176801,LA_E_1288354,30390,1899.375,19.375,1.08049,0.45551,False
in00222,C_BF_w160,in00222__C_BF_w160.wav,C,160,LA_0022,none,LA_E_2176801,LA_E_1288354,30390,1899.375,19.375,1.0,0.61273,False
in00222,D_BF_w160,in00222__D_BF_w160.wav,D,160,LA_0022,none,LA_E_2176801,LA_E_1288354,30390,1899.375,19.375,1.0,0.61273,False
in00222,S_BF_w160,in00222__S_BF_w160.wav,S,160,LA_0022,none,LA_E_2176801,LA_E_1288354,30390,1899.375,19.375,1.08049,0.45551,False
in00223,P_BF,in00223__P_BF.wav,P,0,LA_0042,none,LA_E_1335143,LA_E_4387808,26802,1675.125,15.125,1.0,0.44461,False
in00223,C_BF_w0,in00223__C_BF_w0.wav,C,0,LA_0042,none,LA_E_1335143,LA_E_4387808,26802,1675.125,15.125,1.0,0.44461,False
in00223,D_BF_w0,in00223__D_BF_w0.wav,D,0,LA_0042,none,LA_E_1335143,LA_E_4387808,26802,1675.125,15.125,1.0,0.44461,False
in00223,S_BF_w0,in00223__S_BF_w0.wav,S,0,LA_0042,none,LA_E_1335143,LA_E_4387808,26802,1675.125,15.125,2.074471,0.74475,False
in00223,C_BF_w20,in00223__C_BF_w20.wav,C,20,LA_0042,none,LA_E_1335143,LA_E_4387808,26802,1675.125,15.125,1.0,0.44461,False
in00223,D_BF_w20,in00223__D_BF_w20.wav,D,20,LA_0042,none,LA_E_1335143,LA_E_4387808,26802,1675.125,15.125,1.0,0.44461,False
in00223,S_BF_w20,in00223__S_BF_w20.wav,S,20,LA_0042,none,LA_E_1335143,LA_E_4387808,26802,1675.125,15.125,2.074471,0.60763,False
in00223,C_BF_w60,in00223__C_BF_w60.wav,C,60,LA_0042,none,LA_E_1335143,LA_E_4387808,26802,1675.125,15.125,1.0,0.44461,False
in00223,D_BF_w60,in00223__D_BF_w60.wav,D,60,LA_0042,none,LA_E_1335143,LA_E_4387808,26802,1675.125,15.125,1.0,0.44461,False
in00223,S_BF_w60,in00223__S_BF_w60.wav,S,60,LA_0042,none,LA_E_1335143,LA_E_4387808,26802,1675.125,15.125,2.074471,0.57927,False
in00223,C_BF_w160,in00223__C_BF_w160.wav,C,160,LA_0042,none,LA_E_1335143,LA_E_4387808,26802,1675.125,15.125,1.0,0.44461,False
in00223,D_BF_w160,in00223__D_BF_w160.wav,D,160,LA_0042,none,LA_E_1335143,LA_E_4387808,26802,1675.125,15.125,1.0,0.44461,False
in00223,S_BF_w160,in00223__S_BF_w160.wav,S,160,LA_0042,none,LA_E_1335143,LA_E_4387808,26802,1675.125,15.125,2.074471,0.48798,False
in00224,P_BF,in00224__P_BF.wav,P,0,LA_0013,none,LA_E_2499908,LA_E_4331653,28924,1807.75,7.75,1.0,0.4325,False
in00224,C_BF_w0,in00224__C_BF_w0.wav,C,0,LA_0013,none,LA_E_2499908,LA_E_4331653,28924,1807.75,7.75,1.0,0.4325,False
in00224,D_BF_w0,in00224__D_BF_w0.wav,D,0,LA_0013,none,LA_E_2499908,LA_E_4331653,28924,1807.75,7.75,1.0,0.4325,False
in00224,S_BF_w0,in00224__S_BF_w0.wav,S,0,LA_0013,none,LA_E_2499908,LA_E_4331653,28924,1807.75,7.75,0.94481,0.43711,False
in00224,C_BF_w20,in00224__C_BF_w20.wav,C,20,LA_0013,none,LA_E_2499908,LA_E_4331653,28924,1807.75,7.75,1.0,0.4325,False
in00224,D_BF_w20,in00224__D_BF_w20.wav,D,20,LA_0013,none,LA_E_2499908,LA_E_4331653,28924,1807.75,7.75,1.0,0.4325,False
in00224,S_BF_w20,in00224__S_BF_w20.wav,S,20,LA_0013,none,LA_E_2499908,LA_E_4331653,28924,1807.75,7.75,0.94481,0.43711,False
in00224,C_BF_w60,in00224__C_BF_w60.wav,C,60,LA_0013,none,LA_E_2499908,LA_E_4331653,28924,1807.75,7.75,1.0,0.4325,False
in00224,D_BF_w60,in00224__D_BF_w60.wav,D,60,LA_0013,none,LA_E_2499908,LA_E_4331653,28924,1807.75,7.75,1.0,0.4325,False
in00224,S_BF_w60,in00224__S_BF_w60.wav,S,60,LA_0013,none,LA_E_2499908,LA_E_4331653,28924,1807.75,7.75,0.94481,0.43711,False
in00224,C_BF_w160,in00224__C_BF_w160.wav,C,160,LA_0013,none,LA_E_2499908,LA_E_4331653,28924,1807.75,7.75,1.0,0.4325,False
in00224,D_BF_w160,in00224__D_BF_w160.wav,D,160,LA_0013,none,LA_E_2499908,LA_E_4331653,28924,1807.75,7.75,1.0,0.4325,False
in00224,S_BF_w160,in00224__S_BF_w160.wav,S,160,LA_0013,none,LA_E_2499908,LA_E_4331653,28924,1807.75,7.75,0.94481,0.43711,False
in00225,P_BF,in00225__P_BF.wav,P,0,LA_0036,none,LA_E_9460849,LA_E_8942381,19570,1223.125,3.125,1.0,0.61996,False
in00225,C_BF_w0,in00225__C_BF_w0.wav,C,0,LA_0036,none,LA_E_9460849,LA_E_8942381,19570,1223.125,3.125,1.0,0.61996,False
in00225,D_BF_w0,in00225__D_BF_w0.wav,D,0,LA_0036,none,LA_E_9460849,LA_E_8942381,19570,1223.125,3.125,1.0,0.61996,False
in00225,S_BF_w0,in00225__S_BF_w0.wav,S,0,LA_0036,none,LA_E_9460849,LA_E_8942381,19570,1223.125,3.125,1.308597,0.7769,False
in00225,C_BF_w20,in00225__C_BF_w20.wav,C,20,LA_0036,none,LA_E_9460849,LA_E_8942381,19570,1223.125,3.125,1.0,0.61996,False
in00225,D_BF_w20,in00225__D_BF_w20.wav,D,20,LA_0036,none,LA_E_9460849,LA_E_8942381,19570,1223.125,3.125,1.0,0.61996,False
in00225,S_BF_w20,in00225__S_BF_w20.wav,S,20,LA_0036,none,LA_E_9460849,LA_E_8942381,19570,1223.125,3.125,1.308597,0.7769,False
in00225,C_BF_w60,in00225__C_BF_w60.wav,C,60,LA_0036,none,LA_E_9460849,LA_E_8942381,19570,1223.125,3.125,1.0,0.61996,False
in00225,D_BF_w60,in00225__D_BF_w60.wav,D,60,LA_0036,none,LA_E_9460849,LA_E_8942381,19570,1223.125,3.125,1.0,0.61996,False
in00225,S_BF_w60,in00225__S_BF_w60.wav,S,60,LA_0036,none,LA_E_9460849,LA_E_8942381,19570,1223.125,3.125,1.308597,0.7769,False
in00225,C_BF_w160,in00225__C_BF_w160.wav,C,160,LA_0036,none,LA_E_9460849,LA_E_8942381,19570,1223.125,3.125,1.0,0.61996,False
in00225,D_BF_w160,in00225__D_BF_w160.wav,D,160,LA_0036,none,LA_E_9460849,LA_E_8942381,19570,1223.125,3.125,1.0,0.61996,False
in00225,S_BF_w160,in00225__S_BF_w160.wav,S,160,LA_0036,none,LA_E_9460849,LA_E_8942381,19570,1223.125,3.125,1.308597,0.7769,False
in00226,P_BF,in00226__P_BF.wav,P,0,LA_0065,none,LA_E_4648870,LA_E_7455353,18680,1167.5,7.5,1.0,0.50012,False
in00226,C_BF_w0,in00226__C_BF_w0.wav,C,0,LA_0065,none,LA_E_4648870,LA_E_7455353,18680,1167.5,7.5,1.0,0.50012,False
in00226,D_BF_w0,in00226__D_BF_w0.wav,D,0,LA_0065,none,LA_E_4648870,LA_E_7455353,18680,1167.5,7.5,1.0,0.50012,False
in00226,S_BF_w0,in00226__S_BF_w0.wav,S,0,LA_0065,none,LA_E_4648870,LA_E_7455353,18680,1167.5,7.5,0.83552,0.40177,False
in00226,C_BF_w20,in00226__C_BF_w20.wav,C,20,LA_0065,none,LA_E_4648870,LA_E_7455353,18680,1167.5,7.5,1.0,0.50012,False
in00226,D_BF_w20,in00226__D_BF_w20.wav,D,20,LA_0065,none,LA_E_4648870,LA_E_7455353,18680,1167.5,7.5,1.0,0.50012,False
in00226,S_BF_w20,in00226__S_BF_w20.wav,S,20,LA_0065,none,LA_E_4648870,LA_E_7455353,18680,1167.5,7.5,0.83552,0.40177,False
in00226,C_BF_w60,in00226__C_BF_w60.wav,C,60,LA_0065,none,LA_E_4648870,LA_E_7455353,18680,1167.5,7.5,1.0,0.50012,False
in00226,D_BF_w60,in00226__D_BF_w60.wav,D,60,LA_0065,none,LA_E_4648870,LA_E_7455353,18680,1167.5,7.5,1.0,0.50012,False
in00226,S_BF_w60,in00226__S_BF_w60.wav,S,60,LA_0065,none,LA_E_4648870,LA_E_7455353,18680,1167.5,7.5,0.83552,0.40177,False
in00226,C_BF_w160,in00226__C_BF_w160.wav,C,160,LA_0065,none,LA_E_4648870,LA_E_7455353,18680,1167.5,7.5,1.0,0.50012,False
in00226,D_BF_w160,in00226__D_BF_w160.wav,D,160,LA_0065,none,LA_E_4648870,LA_E_7455353,18680,1167.5,7.5,1.0,0.50012,False
in00226,S_BF_w160,in00226__S_BF_w160.wav,S,160,LA_0065,none,LA_E_4648870,LA_E_7455353,18680,1167.5,7.5,0.83552,0.40177,False
in00227,P_BF,in00227__P_BF.wav,P,0,LA_0029,none,LA_E_7543874,LA_E_2355871,18055,1128.4375,8.4375,1.0,0.41977,False
in00227,C_BF_w0,in00227__C_BF_w0.wav,C,0,LA_0029,none,LA_E_7543874,LA_E_2355871,18055,1128.4375,8.4375,1.0,0.41977,False
in00227,D_BF_w0,in00227__D_BF_w0.wav,D,0,LA_0029,none,LA_E_7543874,LA_E_2355871,18055,1128.4375,8.4375,1.0,0.41977,False
in00227,S_BF_w0,in00227__S_BF_w0.wav,S,0,LA_0029,none,LA_E_7543874,LA_E_2355871,18055,1128.4375,8.4375,0.923763,0.54426,False
in00227,C_BF_w20,in00227__C_BF_w20.wav,C,20,LA_0029,none,LA_E_7543874,LA_E_2355871,18055,1128.4375,8.4375,1.0,0.41977,False
in00227,D_BF_w20,in00227__D_BF_w20.wav,D,20,LA_0029,none,LA_E_7543874,LA_E_2355871,18055,1128.4375,8.4375,1.0,0.41977,False
in00227,S_BF_w20,in00227__S_BF_w20.wav,S,20,LA_0029,none,LA_E_7543874,LA_E_2355871,18055,1128.4375,8.4375,0.923763,0.54426,False
in00227,C_BF_w60,in00227__C_BF_w60.wav,C,60,LA_0029,none,LA_E_7543874,LA_E_2355871,18055,1128.4375,8.4375,1.0,0.41977,False
in00227,D_BF_w60,in00227__D_BF_w60.wav,D,60,LA_0029,none,LA_E_7543874,LA_E_2355871,18055,1128.4375,8.4375,1.0,0.41977,False
in00227,S_BF_w60,in00227__S_BF_w60.wav,S,60,LA_0029,none,LA_E_7543874,LA_E_2355871,18055,1128.4375,8.4375,0.923763,0.54426,False
in00227,C_BF_w160,in00227__C_BF_w160.wav,C,160,LA_0029,none,LA_E_7543874,LA_E_2355871,18055,1128.4375,8.4375,1.0,0.41977,False
in00227,D_BF_w160,in00227__D_BF_w160.wav,D,160,LA_0029,none,LA_E_7543874,LA_E_2355871,18055,1128.4375,8.4375,1.0,0.41977,False
in00227,S_BF_w160,in00227__S_BF_w160.wav,S,160,LA_0029,none,LA_E_7543874,LA_E_2355871,18055,1128.4375,8.4375,0.923763,0.41138,False
in00228,P_BF,in00228__P_BF.wav,P,0,LA_0068,none,LA_E_4188988,LA_E_5160672,25093,1568.3125,8.3125,1.0,0.30017,False
in00228,C_BF_w0,in00228__C_BF_w0.wav,C,0,LA_0068,none,LA_E_4188988,LA_E_5160672,25093,1568.3125,8.3125,1.0,0.30017,False
in00228,D_BF_w0,in00228__D_BF_w0.wav,D,0,LA_0068,none,LA_E_4188988,LA_E_5160672,25093,1568.3125,8.3125,1.0,0.59338,False
in00228,S_BF_w0,in00228__S_BF_w0.wav,S,0,LA_0068,none,LA_E_4188988,LA_E_5160672,25093,1568.3125,8.3125,1.166095,0.0152,False
in00228,C_BF_w20,in00228__C_BF_w20.wav,C,20,LA_0068,none,LA_E_4188988,LA_E_5160672,25093,1568.3125,8.3125,1.0,0.30017,False
in00228,D_BF_w20,in00228__D_BF_w20.wav,D,20,LA_0068,none,LA_E_4188988,LA_E_5160672,25093,1568.3125,8.3125,1.0,0.59338,False
in00228,S_BF_w20,in00228__S_BF_w20.wav,S,20,LA_0068,none,LA_E_4188988,LA_E_5160672,25093,1568.3125,8.3125,1.166095,0.0152,False
in00228,C_BF_w60,in00228__C_BF_w60.wav,C,60,LA_0068,none,LA_E_4188988,LA_E_5160672,25093,1568.3125,8.3125,1.0,0.30017,False
in00228,D_BF_w60,in00228__D_BF_w60.wav,D,60,LA_0068,none,LA_E_4188988,LA_E_5160672,25093,1568.3125,8.3125,1.0,0.59338,False
in00228,S_BF_w60,in00228__S_BF_w60.wav,S,60,LA_0068,none,LA_E_4188988,LA_E_5160672,25093,1568.3125,8.3125,1.166095,0.0152,False
in00228,C_BF_w160,in00228__C_BF_w160.wav,C,160,LA_0068,none,LA_E_4188988,LA_E_5160672,25093,1568.3125,8.3125,1.0,0.30017,False
in00228,D_BF_w160,in00228__D_BF_w160.wav,D,160,LA_0068,none,LA_E_4188988,LA_E_5160672,25093,1568.3125,8.3125,1.0,0.59338,False
in00228,S_BF_w160,in00228__S_BF_w160.wav,S,160,LA_0068,none,LA_E_4188988,LA_E_5160672,25093,1568.3125,8.3125,1.166095,0.0152,False
in00229,P_BF,in00229__P_BF.wav,P,0,LA_0037,none,LA_E_4362341,LA_E_5957019,25257,1578.5625,18.5625,1.0,0.71286,False
in00229,C_BF_w0,in00229__C_BF_w0.wav,C,0,LA_0037,none,LA_E_4362341,LA_E_5957019,25257,1578.5625,18.5625,1.0,0.71286,False
in00229,D_BF_w0,in00229__D_BF_w0.wav,D,0,LA_0037,none,LA_E_4362341,LA_E_5957019,25257,1578.5625,18.5625,1.0,0.71286,False
in00229,S_BF_w0,in00229__S_BF_w0.wav,S,0,LA_0037,none,LA_E_4362341,LA_E_5957019,25257,1578.5625,18.5625,1.160728,0.71286,False
in00229,C_BF_w20,in00229__C_BF_w20.wav,C,20,LA_0037,none,LA_E_4362341,LA_E_5957019,25257,1578.5625,18.5625,1.0,0.71286,False
in00229,D_BF_w20,in00229__D_BF_w20.wav,D,20,LA_0037,none,LA_E_4362341,LA_E_5957019,25257,1578.5625,18.5625,1.0,0.71286,False
in00229,S_BF_w20,in00229__S_BF_w20.wav,S,20,LA_0037,none,LA_E_4362341,LA_E_5957019,25257,1578.5625,18.5625,1.160728,0.71286,False
in00229,C_BF_w60,in00229__C_BF_w60.wav,C,60,LA_0037,none,LA_E_4362341,LA_E_5957019,25257,1578.5625,18.5625,1.0,0.71286,False
in00229,D_BF_w60,in00229__D_BF_w60.wav,D,60,LA_0037,none,LA_E_4362341,LA_E_5957019,25257,1578.5625,18.5625,1.0,0.71286,False
in00229,S_BF_w60,in00229__S_BF_w60.wav,S,60,LA_0037,none,LA_E_4362341,LA_E_5957019,25257,1578.5625,18.5625,1.160728,0.71286,False
in00229,C_BF_w160,in00229__C_BF_w160.wav,C,160,LA_0037,none,LA_E_4362341,LA_E_5957019,25257,1578.5625,18.5625,1.0,0.71286,False
in00229,D_BF_w160,in00229__D_BF_w160.wav,D,160,LA_0037,none,LA_E_4362341,LA_E_5957019,25257,1578.5625,18.5625,1.0,0.71286,False
in00229,S_BF_w160,in00229__S_BF_w160.wav,S,160,LA_0037,none,LA_E_4362341,LA_E_5957019,25257,1578.5625,18.5625,1.160728,0.71286,False
in00230,P_BF,in00230__P_BF.wav,P,0,LA_0020,none,LA_E_3613149,LA_E_1614373,23830,1489.375,9.375,1.0,0.56778,False
in00230,C_BF_w0,in00230__C_BF_w0.wav,C,0,LA_0020,none,LA_E_3613149,LA_E_1614373,23830,1489.375,9.375,1.0,0.56778,False
in00230,D_BF_w0,in00230__D_BF_w0.wav,D,0,LA_0020,none,LA_E_3613149,LA_E_1614373,23830,1489.375,9.375,1.0,0.56778,False
in00230,S_BF_w0,in00230__S_BF_w0.wav,S,0,LA_0020,none,LA_E_3613149,LA_E_1614373,23830,1489.375,9.375,1.221998,0.91713,False
in00230,C_BF_w20,in00230__C_BF_w20.wav,C,20,LA_0020,none,LA_E_3613149,LA_E_1614373,23830,1489.375,9.375,1.0,0.56778,False
in00230,D_BF_w20,in00230__D_BF_w20.wav,D,20,LA_0020,none,LA_E_3613149,LA_E_1614373,23830,1489.375,9.375,1.0,0.56778,False
in00230,S_BF_w20,in00230__S_BF_w20.wav,S,20,LA_0020,none,LA_E_3613149,LA_E_1614373,23830,1489.375,9.375,1.221998,0.91713,False
in00230,C_BF_w60,in00230__C_BF_w60.wav,C,60,LA_0020,none,LA_E_3613149,LA_E_1614373,23830,1489.375,9.375,1.0,0.56778,False
in00230,D_BF_w60,in00230__D_BF_w60.wav,D,60,LA_0020,none,LA_E_3613149,LA_E_1614373,23830,1489.375,9.375,1.0,0.56778,False
in00230,S_BF_w60,in00230__S_BF_w60.wav,S,60,LA_0020,none,LA_E_3613149,LA_E_1614373,23830,1489.375,9.375,1.221998,0.91713,False
in00230,C_BF_w160,in00230__C_BF_w160.wav,C,160,LA_0020,none,LA_E_3613149,LA_E_1614373,23830,1489.375,9.375,1.0,0.56778,False
in00230,D_BF_w160,in00230__D_BF_w160.wav,D,160,LA_0020,none,LA_E_3613149,LA_E_1614373,23830,1489.375,9.375,1.0,0.56778,False
in00230,S_BF_w160,in00230__S_BF_w160.wav,S,160,LA_0020,none,LA_E_3613149,LA_E_1614373,23830,1489.375,9.375,1.221998,0.91713,False
in00231,P_BF,in00231__P_BF.wav,P,0,LA_0036,none,LA_E_6372044,LA_E_4871343,24513,1532.0625,12.0625,1.0,0.47208,False
